IDENTIFICACION,PRIORIDAD_ELECCION_CARRERA,OFA_ID,ANTECEDENTE_ACADEMICO,EVALUACION_CAPACIDAD,CONDICION_SOCIOECONOMICA_POBREZA,RURALIDAD,TERRITORIALIDAD,PUEBLO_NACIONALIDAD,PERSONA_CON_DISCAPACIDAD,BENEFICIARIO_BONO_JOAQUIN,VICTIMA_VIOLENCIA_GENERO,MIGRANTE_RETORNADO,HIJO_VICTIMA_FEMICIDIO,ENFERMEDAD_CATASTROFICA,ACOGIMIENTO_INSTITUCIONAL,MERITO_ACADEMICO,OTROS_RECONOCIMIENTOS,BACHILLER_CURSO_ACTUAL
1968,1,3045,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1968,2,3041,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1968,3,3024,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1968,4,3044,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1969,1,3030,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1969,2,3051,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1969,3,3034,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1969,4,3045,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1970,1,3046,966,966,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1970,2,3036,966,966,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1970,3,3010,966,966,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1970,4,3030,966,966,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1971,1,3052,987,987,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1971,2,3045,987,987,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1971,3,3001,987,987,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1971,4,3027,987,987,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1972,1,3041,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1972,2,3046,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1972,3,3004,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1972,4,3034,908,908,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1973,1,3010,713,713,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1973,2,3013,713,713,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1973,3,3012,713,713,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1973,4,3035,713,713,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1974,1,3004,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1974,2,3008,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1974,3,3045,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1974,4,3006,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1975,1,3010,847,847,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1975,2,3029,847,847,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1975,3,3035,847,847,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1975,4,3045,847,847,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1976,1,3028,753,753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1976,2,3045,753,753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1976,3,3041,753,753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1976,4,3005,753,753,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1977,1,3008,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1977,2,3025,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1977,3,3017,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1977,4,3045,1000,1000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1978,1,3037,741,741,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1978,2,3017,741,741,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1978,3,3009,741,741,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1978,4,3010,741,741,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1979,1,3037,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1979,2,3022,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1979,3,3035,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1979,4,3009,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1980,1,3043,725,725,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1980,2,3046,725,725,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1980,3,3012,725,725,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1980,4,3034,725,725,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1981,1,3054,751,751,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1981,2,3013,751,751,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1981,3,3038,751,751,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1981,4,3005,751,751,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1982,1,3039,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1982,2,3005,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1982,3,3051,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1982,4,3043,927,927,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1983,1,3045,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1983,2,3043,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1983,3,3038,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1983,4,3028,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1984,1,3046,874,874,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1984,2,3051,874,874,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1984,3,3034,874,874,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1984,4,3049,874,874,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1985,1,3037,879,879,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1985,2,3035,879,879,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1985,3,3029,879,879,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1985,4,3010,879,879,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1986,1,3001,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1986,2,3011,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1986,3,3034,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1986,4,3017,896,896,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1987,1,3028,765,765,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1987,2,3054,765,765,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1987,3,3014,765,765,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1987,4,3029,765,765,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1988,1,3006,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1988,2,3004,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1988,3,3045,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1988,4,3037,964,964,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1989,1,3045,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1989,2,3007,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1989,3,3037,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1989,4,3012,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1990,1,3010,798,798,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1990,2,3001,798,798,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1990,3,3006,798,798,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1990,4,3013,798,798,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1991,1,3005,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1991,2,3054,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1991,3,3013,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1991,4,3006,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1992,1,3010,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1992,2,3038,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1992,3,3005,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1992,4,3046,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1993,1,3051,789,789,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1993,2,3012,789,789,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1993,3,3028,789,789,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1993,4,3001,789,789,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1994,1,3041,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1994,2,3020,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1994,3,3012,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1994,4,3010,918,918,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1995,1,3042,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1995,2,3020,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1995,3,3010,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1995,4,3043,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1996,1,3036,683,683,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1996,2,3046,683,683,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1996,3,3005,683,683,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1996,4,3045,683,683,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1997,1,3043,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1997,2,3005,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1997,3,3026,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1997,4,3051,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1998,1,3007,944,944,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1998,2,3041,944,944,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1998,3,3017,944,944,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1998,4,3051,944,944,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1999,1,3013,806,806,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1999,2,3051,806,806,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1999,3,3048,806,806,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
1999,4,3012,806,806,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2000,1,3045,945,945,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2000,2,3055,945,945,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2000,3,3012,945,945,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2000,4,3025,945,945,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2001,1,3035,748,748,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2001,2,3012,748,748,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2001,3,3001,748,748,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2001,4,3010,748,748,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2002,1,3012,872,872,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2002,2,3027,872,872,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2002,3,3009,872,872,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2002,4,3047,872,872,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2003,1,3043,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2003,2,3005,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2003,3,3041,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2003,4,3042,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2004,1,3051,935,935,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2004,2,3001,935,935,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2004,3,3012,935,935,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2004,4,3049,935,935,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2005,1,3049,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2005,2,3043,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2005,3,3045,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2005,4,3005,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2006,1,3035,926,926,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2006,2,3010,926,926,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2006,3,3045,926,926,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2006,4,3005,926,926,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2007,1,3030,795,795,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2007,2,3050,795,795,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2007,3,3010,795,795,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2007,4,3054,795,795,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2008,1,3055,850,850,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2008,2,3036,850,850,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2008,3,3009,850,850,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2008,4,3013,850,850,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2009,1,3022,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2009,2,3013,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2009,3,3012,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2009,4,3053,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2010,1,3008,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2010,2,3045,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2010,3,3001,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2010,4,3038,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2011,1,3049,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2011,2,3012,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2011,3,3010,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2011,4,3042,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2012,1,3043,770,770,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2012,2,3013,770,770,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2012,3,3012,770,770,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2012,4,3051,770,770,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2013,1,3049,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2013,2,3030,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2013,3,3046,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2013,4,3029,981,981,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2014,1,3022,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2014,2,3008,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2014,3,3035,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2014,4,3001,913,913,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2015,1,3027,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2015,2,3045,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2015,3,3043,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2015,4,3041,903,903,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2016,1,3049,768,768,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2016,2,3001,768,768,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2016,3,3036,768,768,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2016,4,3045,768,768,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2017,1,3035,672,672,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2017,2,3013,672,672,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2017,3,3007,672,672,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2017,4,3048,672,672,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2018,1,3030,744,744,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2018,2,3048,744,744,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2018,3,3038,744,744,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2018,4,3043,744,744,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2019,1,3045,805,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2019,2,3043,805,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2019,3,3017,805,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2019,4,3035,805,805,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2020,1,3045,933,933,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2020,2,3017,933,933,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2020,3,3005,933,933,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2020,4,3049,933,933,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2021,1,3005,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2021,2,3041,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2021,3,3020,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2021,4,3017,791,791,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2022,1,3043,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2022,2,3005,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2022,3,3038,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2022,4,3045,916,916,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2023,1,3046,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2023,2,3009,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2023,3,3048,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2023,4,3042,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2024,1,3048,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2024,2,3034,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2024,3,3035,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2024,4,3049,956,956,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2025,1,3048,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2025,2,3028,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2025,3,3012,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2025,4,3017,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2026,1,3017,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2026,2,3012,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2026,3,3046,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2026,4,3005,749,749,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2027,1,3043,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2027,2,3009,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2027,3,3013,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2027,4,3005,829,829,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2028,1,3012,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2028,2,3045,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2028,3,3048,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2028,4,3010,917,917,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2029,1,3030,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2029,2,3047,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2029,3,3045,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2029,4,3029,801,801,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2030,1,3043,898,898,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2030,2,3046,898,898,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2030,3,3001,898,898,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2030,4,3017,898,898,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
2031,1,3049,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
